SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715798102.811025, 2.397194, 2.350956, -14.663138, -0.881923, 0.041771, 1.255012, 14.213593, 133.122162, -231.587479
1715798102.844334, 3.237709, 3.243844, -13.918392, -0.688429, -0.257198, 1.616948, 14.684738, 132.589401, -231.955032
1715798102.877656, 2.284966, 3.827281, -14.135666, -0.615040, -0.683957, 1.985103, 15.402252, 132.082047, -231.706467
1715798102.911014, 2.102857, 4.296993, -13.770550, -0.284803, -0.461136, 1.995953, 15.977554, 131.807571, -231.945435
1715798102.944353, 2.437148, 4.008791, -13.924976, -0.210069, -0.789792, 2.421755, 17.083679, 131.662140, -231.919968
1715798102.976841, -0.322469, 4.819827, -14.750826, -0.073593, -0.904692, 2.606245, 18.387665, 131.503860, -231.788361
1715798103.011068, -1.115997, 4.749946, -15.415965, 0.209952, -1.371539, 2.199822, 19.932022, 131.433746, -232.050674
1715798103.044457, 0.525228, 5.866692, -15.379753, 0.484084, -0.975922, 2.291341, 20.394836, 131.382095, -231.948929
1715798103.077686, -1.162385, 6.257845, -15.802030, 0.630693, -0.959429, 2.371493, 22.055328, 131.764557, -232.330460
1715798103.111015, -2.752284, 6.391022, -15.058780, 1.336278, -1.305693, 1.881776, 23.481796, 131.706085, -233.076172
1715798103.144457, -2.724452, 6.335507, -12.521824, 1.291404, -0.626019, 1.521560, 24.191910, 131.980637, -233.076813
1715798103.177650, -3.867833, 5.840655, -11.911901, 1.334268, -0.295014, 1.243590, 25.039001, 132.461823, -233.436264
1715798103.211024, -4.360739, 5.266645, -10.860548, 1.498037, -0.470911, 0.885108, 25.994370, 133.222473, -233.998932
1715798103.244472, -4.468328, 4.827608, -9.571569, 1.431438, 0.390444, 0.639913, 26.226379, 134.002396, -234.421219
1715798103.277760, -5.446360, 4.428974, -9.745747, 1.571956, -0.073729, 0.411055, 26.122559, 134.349823, -234.576599
1715798103.310992, -5.576245, 4.497209, -8.984840, 1.345245, -0.947613, -0.003883, 26.765182, 135.013535, -235.078705
1715798103.344435, -5.651064, 3.570054, -8.920197, 1.327576, -0.203251, -0.367074, 27.118271, 136.120590, -235.696823
1715798103.377692, -5.837064, 2.524087, -9.204209, 1.575592, -0.691746, -0.647068, 27.041275, 136.570648, -236.652359
1715798103.411113, -5.552303, 2.012326, -7.238121, 1.618597, -1.537450, -1.044571, 27.261398, 137.726501, -237.673080
1715798103.444356, -4.676474, 1.339855, -6.116736, 1.558496, -0.820954, -1.414330, 27.592529, 138.963638, -238.743210
1715798103.477706, -5.007473, 1.160140, -4.989067, 1.564932, -0.963019, -1.698087, 27.381119, 140.742065, -239.939270
1715798103.511109, -3.503615, 0.332794, -3.007566, 1.200719, -1.575545, -1.743067, 26.863876, 141.122620, -240.701553
1715798103.544405, -3.413982, -0.010475, -2.307561, 0.732688, -0.439761, -1.970500, 26.328857, 142.269867, -241.684692
1715798103.577659, -3.368342, -0.666187, -2.757222, 0.413697, -0.600964, -2.015707, 25.256149, 143.282516, -242.024628
1715798103.611024, -2.720711, -1.114351, -3.111864, 0.142686, -0.928218, -2.031414, 25.214127, 143.599457, -242.420914
1715798103.644403, -2.499397, -1.340753, -2.684648, -0.044830, -0.447086, -2.235338, 23.606415, 144.108322, -242.456680
1715798103.677769, -1.542764, -1.289876, -2.423980, -0.385716, -0.633575, -2.242296, 22.203476, 144.432281, -242.242508
1715798103.711067, -0.118962, -1.593940, -3.262998, -0.732409, -0.732102, -2.217795, 21.246552, 144.581619, -242.163162
1715798103.744468, 1.326687, -1.576133, -4.182221, -0.950412, -0.643209, -1.977315, 20.365143, 144.499115, -241.576065
1715798103.777774, 2.316091, -1.395969, -5.204845, -1.023826, -0.582502, -1.727656, 18.898346, 144.210526, -240.781998
1715798103.811028, 3.226336, -1.267281, -5.946299, -1.095037, -0.386329, -1.534761, 18.322769, 143.920685, -240.009842
1715798103.844435, 3.735104, -0.951695, -6.392369, -1.311901, 0.125866, -1.459818, 17.844589, 143.709229, -239.305740
1715798103.877769, 5.458630, -1.829918, -7.889493, -1.070441, -0.245243, -1.028867, 17.233215, 143.056427, -238.367508
1715798103.911029, 5.361665, -0.801160, -7.372495, -1.327805, -0.439509, -0.625135, 16.655853, 142.158508, -237.470291
1715798103.944361, 6.191705, -1.176750, -8.560917, -1.505052, 0.595692, -0.595854, 16.688904, 141.627853, -237.077682
1715798103.977770, 6.775142, -0.899921, -9.269451, -1.846091, 0.948196, 0.141925, 16.265152, 140.639496, -235.524078
1715798104.011032, 5.794567, -1.014842, -10.803236, -1.968930, 1.749398, 0.346418, 14.814819, 139.731400, -234.507996
1715798104.044366, 5.771373, -0.994043, -12.325350, -1.628755, 2.624491, 0.491489, 13.956787, 138.900116, -234.357056
1715798104.077800, 3.138948, -0.128688, -11.954249, -1.589620, 0.841795, 0.228252, 12.463028, 137.935226, -233.867249
1715798104.111032, 3.573346, -0.424672, -11.611429, -1.739845, -0.276959, 0.013046, 11.909805, 136.871567, -233.243927
1715798104.144407, 5.102942, -0.047136, -11.697620, -1.638157, 0.093165, 0.056347, 11.732285, 135.626312, -232.845245
1715798104.177698, 4.896591, 0.922217, -11.903821, -1.625452, 0.521873, 0.180004, 11.458786, 135.078476, -232.673294
1715798104.211079, 5.378125, 1.678934, -12.781595, -1.582541, -0.427865, 0.546195, 11.257523, 134.116318, -232.345383
1715798104.244340, 5.237316, 2.547281, -12.991537, -1.317850, -0.857679, 0.852540, 11.627243, 133.061920, -232.335709
1715798104.277723, 5.209932, 3.448249, -13.159281, -1.192117, -0.358598, 1.102544, 12.292053, 132.724854, -232.129639
1715798104.311033, 4.666000, 3.883545, -14.156615, -0.899141, -0.739146, 1.437816, 13.064865, 132.057312, -231.777481
1715798104.344353, 4.263475, 4.053084, -13.991415, -0.845436, -1.085234, 1.773722, 14.297745, 132.054382, -231.880753
1715798104.377680, 2.927959, 3.955072, -14.281563, -0.554645, -0.196474, 1.610609, 14.850754, 131.497467, -231.679657
1715798104.411058, 3.653103, 4.422988, -14.210036, -0.304557, -0.118926, 1.805430, 15.411270, 131.370483, -231.889893
1715798104.444369, 3.598036, 4.437653, -14.960169, -0.143354, -0.821862, 2.168739, 15.869675, 131.338745, -231.649826
1715798104.477698, 3.163489, 5.374085, -15.302989, 0.085335, -0.615430, 2.330004, 16.859283, 131.215439, -231.634872
1715798104.511056, 2.464382, 5.536591, -16.824953, 0.247868, -1.196260, 2.865587, 17.699921, 131.570877, -231.419159
1715798104.544398, 0.708085, 5.871031, -18.285416, 0.956002, -2.040451, 3.264534, 19.687057, 131.409714, -231.659607
1715798104.577762, -2.651578, 7.118859, -15.468488, 1.540066, -1.989412, 3.155703, 22.267578, 132.313736, -232.264114
1715798104.611076, -4.124611, 7.127239, -13.631537, 1.446096, -0.851951, 2.025140, 23.228668, 132.604874, -232.764297
