SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715797964.587436, 0.896778, -0.462829, -2.526781, 1.493879, -1.478229, -1.015147, 24.620132, 139.657532, -237.339218
1715797964.620822, 1.264587, -0.656011, -0.634314, 1.047976, -1.293919, -0.668143, 24.696579, 140.719818, -238.384705
1715797964.654203, 0.134375, -1.745972, -0.675913, 0.807435, -0.288170, -0.517495, 24.877228, 140.888489, -239.015976
1715797964.687435, -0.127491, -2.225410, -0.301819, 0.538754, -0.431399, -0.328085, 24.480850, 141.621124, -239.108810
1715797964.720863, -0.315286, -2.658013, -0.114772, 0.184191, -0.114882, -0.162605, 24.688919, 142.040222, -239.827286
1715797964.754186, -0.305261, -2.824110, -0.709881, -0.208055, 0.325207, 0.061626, 24.546173, 141.640854, -239.736420
1715797964.787585, -0.238971, -2.810793, -1.059734, -0.429638, 0.289423, 0.440872, 24.493057, 141.640762, -239.236176
1715797964.820763, -1.360655, -2.287660, -1.517924, -0.521751, 0.577560, 0.547378, 24.866531, 141.328720, -239.292694
1715797964.854096, -0.758663, -1.626261, -1.967884, -0.707873, 0.794089, 0.473497, 24.897781, 140.663635, -238.476944
1715797964.887482, -0.523133, -1.608006, -2.170344, -0.827037, 0.792930, 0.371256, 24.102249, 140.417343, -238.212601
1715797964.920847, 0.716315, -1.026664, -3.134160, -0.925433, 0.479317, 0.549427, 24.024628, 140.162277, -237.596542
1715797964.954098, 0.379481, -1.316961, -3.961207, -1.077234, 0.790942, 0.738826, 24.248947, 139.225723, -236.448181
1715797964.987444, 0.112677, -0.349853, -4.428525, -1.282021, 1.648431, 0.502163, 24.045197, 138.802185, -236.110382
1715797965.020869, -0.058209, -0.072574, -5.145588, -1.643947, 2.073277, 0.268842, 22.794632, 138.029449, -235.005798
1715797965.054182, -0.345214, 0.246603, -6.961291, -1.985684, 1.463966, -0.139511, 21.470444, 136.699707, -233.513351
1715797965.087534, 1.292121, 0.939575, -9.110237, -2.030900, 1.865046, -0.477478, 19.931107, 135.504684, -232.635803
1715797965.120867, 1.416021, 2.415001, -11.060164, -1.691019, 1.804720, -0.846050, 18.876297, 134.913086, -232.246552
1715797965.154192, 2.120514, 3.934721, -11.810148, -1.669312, 0.888282, -0.904080, 17.540176, 133.602631, -231.764175
1715797965.187443, 1.631050, 4.178929, -12.569409, -1.650975, 0.809829, -1.017583, 16.480682, 132.256302, -231.700226
1715797965.220877, 2.221670, 4.667795, -13.701268, -1.350394, 0.924038, -1.106228, 15.774567, 131.784332, -231.579910
1715797965.254102, 2.480094, 5.503521, -15.378107, -0.909858, 0.250687, -0.812449, 15.261795, 130.514908, -231.729721
1715797965.287500, 2.405125, 5.932084, -14.934282, -0.610813, -0.231728, -0.697273, 14.656754, 129.906006, -231.459488
1715797965.320864, 3.041085, 5.625626, -18.969409, 0.449087, -0.374219, -0.407088, 14.657562, 128.970459, -231.883789
1715797965.354179, 3.578434, 5.753117, -15.894207, 1.489385, -1.536229, 0.411714, 14.945129, 129.318359, -232.489380
1715797965.387458, 0.778714, 4.934599, -12.733412, 0.238799, -0.496394, 0.255708, 16.328049, 129.827316, -232.876831
1715797965.420852, -0.107589, 3.494188, -14.518589, -0.421904, -0.133145, -0.346888, 16.138931, 129.440414, -232.796585
1715797965.453240, 1.838897, 2.123358, -17.053599, -0.633686, -0.281920, -0.124847, 16.551651, 129.188873, -233.123520
1715797965.487510, 1.533935, 1.686416, -19.041535, 0.350922, 0.383667, -0.022544, 16.554245, 128.602097, -232.920105
1715797965.520777, 2.344672, 1.607108, -16.829292, 0.540158, 0.692752, 0.359507, 16.311249, 128.994720, -233.206985
1715797965.554104, 2.201020, 1.799392, -15.626655, 0.122055, 0.413484, 0.797971, 16.170288, 129.624893, -233.159317
1715797965.587461, 1.930325, 2.738967, -17.020380, -0.376222, -0.253804, 0.990420, 16.256409, 129.925644, -233.182617
1715797965.620854, 1.882142, 4.804265, -17.922395, -0.369475, -0.411941, 1.073048, 16.833939, 130.073853, -232.635452
1715797965.654253, 2.125303, 5.806388, -19.420567, 0.081081, 0.310025, 1.106518, 17.253952, 130.020142, -232.362488
1715797965.687402, 2.309806, 6.542156, -17.132009, 0.476411, 0.457188, 1.207832, 17.382141, 130.450211, -232.218674
1715797965.720892, 0.992247, 5.783194, -16.334890, 0.455191, -1.491386, 1.194757, 17.704620, 131.035400, -231.722748
1715797965.754215, 0.952443, 4.842123, -13.454964, 0.388325, -0.977740, 0.648591, 19.039612, 131.691742, -231.550903
1715797965.786777, 2.052579, 4.230854, -13.490877, 0.819558, -0.858628, 0.679070, 19.555252, 132.084900, -231.552078
1715797965.820357, -0.034866, 3.249829, -10.846482, 1.205132, -1.155045, 0.206856, 20.646515, 132.666580, -231.386490
1715797965.854170, 0.202160, 2.391957, -9.857377, 1.100476, -1.687496, -0.160536, 22.088425, 133.222305, -232.112289
1715797965.887530, 1.904438, 1.587056, -10.415974, 1.303530, -2.234201, -0.025070, 22.884720, 133.510620, -232.420975
1715797965.920837, 0.189292, 0.776769, -9.168595, 1.935307, -1.359690, -0.402600, 24.439941, 134.709045, -233.316315
1715797965.954145, 0.145597, 0.396091, -6.746860, 2.387808, -0.498765, -0.694830, 25.503860, 136.168518, -234.560333
1715797965.987481, 0.423774, 0.813430, -2.655170, 1.983697, 0.196031, -0.924197, 25.134659, 137.864761, -235.878448
1715797966.020789, 0.436044, -0.635212, -1.289876, 1.368521, -0.304274, -0.795929, 24.547699, 138.212326, -236.205734
1715797966.054223, -0.442778, -1.222539, -1.570147, 0.897955, -2.233232, -0.699694, 25.377975, 139.375214, -237.164749
1715797966.087557, -0.586729, -1.366491, -0.975039, 0.638776, -1.739366, -0.798395, 26.014877, 140.142960, -238.678757
1715797966.120817, 0.106392, -1.911620, -1.358111, 0.579811, -0.474899, -0.696424, 26.000778, 140.389359, -238.980179
1715797966.154186, -0.604237, -2.073977, -1.995417, 0.694613, -0.645049, -0.374918, 26.275314, 140.901047, -239.459564
1715797966.187556, -0.679055, -2.440290, -0.716914, 0.492632, -0.294648, -0.274707, 26.042938, 141.282333, -240.016586
1715797966.220914, -0.648230, -2.529773, -0.758064, 0.091220, 0.060767, -0.096606, 26.018372, 141.669327, -240.329437
1715797966.254222, -0.391751, -2.553117, -1.323694, -0.226681, 0.226302, 0.229367, 25.937012, 141.640686, -240.278183
1715797966.287561, -0.306009, -3.009960, -1.677138, -0.424259, 0.249875, 0.547142, 25.763306, 141.229721, -239.552338
1715797966.320783, -0.692373, -1.607856, -2.055721, -0.593048, 0.509051, 0.804366, 26.018097, 140.609253, -239.522598
1715797966.354161, -1.294814, -1.923442, -2.707992, -0.756188, 0.841831, 0.855488, 26.261353, 140.285141, -238.965134
1715797966.387526, -1.308581, -1.803133, -3.448698, -0.758868, 0.358326, 0.830154, 26.257431, 139.738434, -237.941895
1715797966.420885, -1.148469, -0.031873, -3.679589, -1.005036, 0.535757, 0.850397, 26.553238, 139.223907, -237.879013
1715797966.454141, -0.818967, -1.570147, -5.440973, -0.905661, 1.870851, 0.654120, 26.402023, 138.836472, -237.155533
1715797966.487552, -1.220744, -1.455226, -6.315455, -0.722989, 2.090490, 0.519399, 25.577576, 138.101791, -236.125702
1715797966.520805, -2.029984, -0.835427, -6.418106, -0.719090, 1.600814, 0.048087, 24.226425, 137.472656, -235.225632
1715797966.554245, -0.700603, 0.250942, -6.170157, -1.205999, 2.285376, -0.410831, 22.870102, 137.138306, -233.896530
1715797966.587453, -0.171335, 0.998532, -10.133608, -1.461334, 1.514969, -1.005205, 21.532166, 136.516495, -233.641769
1715797966.620804, 1.280000, 0.819565, -11.355100, -0.663661, 1.703205, -1.283960, 19.632446, 136.020554, -233.021408
1715797966.654238, 1.789965, 2.805406, -11.920281, -0.902603, 1.062600, -1.344736, 17.759689, 135.440430, -232.751419
1715797966.687559, 3.161992, 3.346196, -12.075306, -1.176016, -0.107758, -1.237807, 17.339584, 135.094437, -232.855255
1715797966.720805, 3.719991, 3.079243, -13.675680, -1.234631, 0.595413, -0.974294, 16.917206, 133.984100, -232.413818
1715797966.754149, 2.726996, 3.360262, -16.772580, -0.613994, 0.838478, -1.055584, 15.808212, 133.288757, -232.689545
1715797966.787548, 3.856460, 2.971952, -16.527473, -0.073022, -0.646159, -0.483916, 15.460541, 132.825165, -232.943665
1715797966.820804, 2.783110, 4.226215, -13.662811, -0.640728, -0.583794, -0.335072, 15.567612, 132.611237, -232.914780
1715797966.854126, 1.875707, 4.001609, -16.260370, -0.522494, 0.817963, -1.084351, 15.076340, 131.505447, -232.949493
1715797966.887626, 2.726248, 3.362207, -15.419407, -0.774585, 0.117397, -0.922016, 14.447281, 131.099243, -232.972733
1715797966.920624, 3.634398, 2.381931, -17.297658, -0.403286, -0.211616, -0.450958, 14.553452, 130.632202, -233.243011
1715797966.954183, 2.820968, 1.767519, -16.348956, -0.243330, -0.004391, -0.214669, 14.629730, 130.239670, -233.175308
1715797966.987557, 2.894889, 1.431882, -18.553716, -0.134632, -0.201092, 0.275103, 14.810944, 130.225433, -233.190628
1715797967.020808, 1.855207, 1.888127, -18.540398, 0.321689, 0.030985, 0.772594, 14.931488, 130.180817, -233.290970
1715797967.054161, 1.628656, 2.546832, -19.054404, 0.306517, 0.091406, 0.869863, 14.910446, 130.697983, -232.920212
1715797967.087441, 2.986318, 3.792415, -19.984850, 0.424381, -0.147663, 1.228785, 15.289383, 131.246094, -233.094391
1715797967.120839, 2.249951, 4.617368, -17.932870, 0.186049, 0.170541, 1.151127, 15.549225, 132.288422, -232.531403
1715797967.154235, 3.370737, 4.651784, -18.467974, 0.303218, -0.357040, 1.464133, 15.700287, 132.666367, -232.577042
1715797967.187500, 1.367987, 4.406229, -15.106814, 0.922855, -1.833004, 1.687018, 17.601532, 133.089813, -232.271042
1715797967.220914, 0.026635, 3.729418, -12.481273, 0.371776, -1.439690, 0.820403, 19.181870, 133.496872, -232.015152
1715797967.254202, 1.397316, 2.440290, -13.769802, 1.091484, -0.884228, 0.617838, 20.057831, 133.558426, -231.865753
1715797967.287460, 0.240168, 2.145205, -10.277410, 1.625244, -1.068402, 0.356252, 21.056747, 134.621857, -232.294876
1715797967.320832, 0.396540, 1.504606, -8.507646, 1.397471, -1.543754, -0.133795, 22.339478, 135.604187, -233.030182
1715797967.354228, 1.097143, 0.814627, -7.326257, 1.236110, -1.455535, -0.158260, 22.971191, 136.274002, -233.834137
1715797967.387485, 0.168642, 0.243610, -7.179612, 1.153203, -1.649970, -0.291416, 24.349548, 136.621490, -234.339523
1715797967.420836, -0.650475, -0.170886, -6.478261, 1.205535, -1.343646, -0.695686, 25.213074, 137.427750, -235.253052
1715797967.454167, -0.463577, -0.488268, -5.415834, 1.335945, -0.659223, -0.907747, 25.177032, 138.610504, -236.086777
1715797967.487558, 0.109834, -0.760309, -3.728969, 1.138431, -0.144681, -0.906046, 25.098495, 139.102951, -236.702881
1715797967.520816, 0.463877, -1.472733, -4.405481, 1.022073, -0.523610, -0.710674, 24.824432, 139.912537, -237.668060
1715797967.554094, 0.202310, -1.531391, -3.996671, 1.369390, -0.632128, -0.668711, 25.061569, 140.832214, -238.908737
1715797967.587568, 0.306907, -1.275810, -2.575712, 1.216911, -0.710732, -0.571176, 24.773560, 141.334854, -239.153290
1715797967.620831, 0.168791, -1.839645, -1.253813, 0.879646, -0.707725, -0.560493, 24.606583, 141.850159, -240.136871
1715797967.654116, 0.581791, -2.360533, -0.942268, 0.664387, -0.103896, -0.282742, 24.576675, 142.378998, -241.072159
1715797967.687503, 0.182259, -2.720112, -0.297480, 0.322210, 0.171238, 0.005247, 24.304657, 142.756165, -241.240356
1715797967.720839, -0.862511, -3.046173, -0.250793, 0.029422, 0.305148, 0.218704, 24.669586, 142.753433, -241.252274
1715797967.754245, -1.032649, -2.697966, -0.039355, -0.450700, 0.476617, 0.499735, 24.648224, 142.763947, -241.191925
1715797967.787503, -0.907552, -1.893215, -0.457592, -0.710724, 0.826828, 0.914895, 24.877655, 142.241882, -240.739075
1715797967.820803, -2.076072, -1.876156, -1.299154, -0.779515, 1.490724, 0.981808, 24.980377, 141.997604, -240.185089
1715797967.854172, -1.645565, -0.893785, -2.254889, -0.944208, 1.270748, 0.977470, 24.773041, 141.425934, -239.306488
1715797967.887550, -1.183185, -1.480814, -2.906710, -1.158153, 1.163702, 0.996180, 24.739090, 140.304459, -238.060303
1715797967.920839, -1.359907, -0.726042, -3.670012, -1.095406, 1.617324, 0.582563, 24.610855, 140.037598, -237.318039
1715797967.954140, -0.461931, -1.167173, -4.588787, -1.429265, 1.985373, 0.002389, 23.857300, 139.252808, -236.028000
1715797967.987510, 0.716465, -0.837671, -6.458658, -1.453641, 1.228592, -0.218098, 22.480743, 138.406448, -235.108932
1715797968.020844, 1.767819, 0.944812, -7.349601, -1.820933, 1.305842, -0.465785, 21.404922, 137.500412, -233.911407
1715797968.054203, 2.580201, 0.990002, -10.292823, -1.884408, 0.939928, -0.842494, 20.587296, 136.796906, -233.424820
1715797968.087507, 3.269731, 1.532439, -11.925668, -1.721369, -0.018125, -0.623145, 19.607986, 135.814560, -232.743301
1715797968.120823, 2.663250, 2.611775, -12.027272, -1.357974, 0.979962, -0.569347, 19.071121, 134.603317, -232.507294
1715797968.154173, 2.637213, 2.953098, -15.314511, -1.466252, 1.547258, -1.037075, 17.960876, 134.299255, -232.435135
1715797968.187533, 3.556587, 4.105906, -16.628030, -0.905340, -0.657992, -0.175442, 17.457886, 132.994644, -232.011993
1715797968.220947, -0.170886, 3.614945, -14.808736, -1.102071, 0.334605, -1.213716, 17.423462, 132.431046, -232.115585
1715797968.254200, 4.597466, 4.347870, -18.243218, -0.743640, -0.676082, -0.710020, 17.203171, 131.404175, -232.456696
1715797968.287557, 1.257106, 4.166061, -15.615881, -0.578862, 0.067436, -0.536754, 17.423859, 131.040207, -232.584106
1715797968.320825, 0.904709, 3.877709, -16.333842, -0.746725, -0.192580, -0.832959, 17.290054, 130.070343, -232.661926
1715797968.354294, 2.967164, 3.639486, -17.530345, -0.185816, 0.645302, -0.670900, 16.673065, 129.881424, -232.765442
1715797968.387542, 2.957737, 3.098995, -17.707964, 0.364114, 0.192549, -0.078294, 16.549744, 129.547256, -232.852524
1715797968.420865, 2.407819, 2.756474, -17.671902, 0.224009, -0.690330, 0.403197, 16.810196, 129.873917, -232.957275
1715797968.454181, 1.806126, 2.313248, -18.807801, 0.725941, -0.520541, 0.850882, 17.210754, 130.422913, -233.095352
1715797968.487516, -0.106991, 2.770540, -17.411383, 0.807618, -0.473885, 1.109162, 17.453552, 130.953796, -233.082993
1715797968.520844, -0.421379, 2.590377, -17.125874, 0.544881, -0.130863, 0.895671, 18.043213, 131.513046, -233.212784
1715797968.554256, 0.550816, 3.199102, -19.006220, 0.745112, -0.026888, 0.816363, 18.202225, 132.290970, -233.402359
1715797968.587519, 1.540519, 3.766827, -15.886725, 0.466975, 0.415948, 0.634132, 18.419189, 132.809860, -232.926056
1715797968.620960, 2.949806, 3.810372, -15.116840, -0.182552, 0.364562, 0.929882, 18.014023, 133.426559, -232.743881
1715797968.654259, 1.780239, 3.849427, -16.061502, 0.040949, -1.118976, 0.979858, 18.847534, 133.100372, -232.245575
1715797968.687521, 0.628777, 3.663727, -11.314997, -0.253685, -1.017218, 0.841782, 20.063980, 132.909866, -231.988266
1715797968.720853, 0.933290, 2.041805, -13.176638, -0.354584, -1.485958, 0.395316, 20.739822, 132.666092, -231.839249
1715797968.754225, 1.315913, 1.600823, -14.451700, 0.660856, -2.089878, 0.388155, 22.623917, 132.690338, -231.823456
1715797968.787501, -1.167772, 1.603217, -11.178079, 1.081824, -1.264693, -0.190760, 23.843857, 132.729675, -232.246231
1715797968.820879, -0.197671, 1.483507, -9.892841, 1.362783, -1.180505, -0.966743, 24.833221, 133.954453, -233.098206
1715797968.854266, 1.250970, 1.510442, -6.790405, 1.300785, -1.022870, -1.070912, 25.256271, 134.705704, -233.501770
1715797968.887507, 2.258480, 0.175076, -4.007295, 1.217356, 0.527325, -0.891912, 24.960327, 135.786392, -234.040726
1715797968.920859, 1.333570, -0.010774, -2.100014, 0.887097, 1.131991, -0.197890, 23.886597, 136.568832, -234.588501
1715797968.954184, -0.648829, 0.141108, -2.756624, 0.586507, -0.339242, -0.077351, 23.888382, 136.846924, -234.388611
1715797968.987595, -2.234838, -0.077213, -3.122189, 0.667086, -1.597195, -0.572116, 24.231232, 137.201294, -235.002716
1715797969.020896, -0.241365, -0.985962, -1.715296, 0.973540, -1.459186, -0.949760, 24.831863, 138.086472, -236.048233
1715797969.054185, 0.525378, -1.235558, -0.968455, 0.933369, -0.696922, -0.559272, 25.107056, 138.449524, -236.003891
1715797969.087548, -0.482132, -1.571195, -0.899771, 0.669969, -0.568592, -0.378601, 25.190216, 139.137436, -236.992203
1715797969.120857, -1.050755, -1.994969, -0.749684, 0.568069, -0.071342, -0.301631, 25.298859, 139.785782, -237.311707
1715797969.154272, -0.447117, -2.195782, -0.628927, 0.176011, 0.054252, 0.124842, 25.230911, 139.923920, -237.555161
1715797969.187571, -0.892289, -2.432359, -0.803704, -0.288604, -0.004905, 0.426070, 25.374969, 139.902267, -237.617813
1715797969.220958, -1.281496, -1.274463, -1.817947, -0.513593, 0.279154, 0.457487, 25.355087, 139.750580, -237.258514
1715797969.254265, 0.092027, -1.631050, -1.670255, -0.446089, 0.578997, 0.648388, 25.459839, 139.210526, -237.105362
1715797969.287567, 1.074099, -0.868796, -1.499818, -0.933969, 0.359072, 1.292224, 25.619781, 139.012268, -236.736099
1715797969.320831, -0.746093, -0.836025, -3.627365, -1.289978, -0.032058, 1.696244, 26.276199, 137.484207, -236.093048
1715797969.354188, -1.367089, -1.016788, -4.048296, -1.011399, 1.031632, 1.170334, 26.850418, 136.466553, -235.338501
1715797969.387563, -0.147992, -0.696563, -4.919336, -1.102798, 1.707325, 0.989298, 25.979752, 135.367630, -234.352036
1715797969.420958, 0.569371, -0.388908, -6.535871, -1.087596, 2.158940, 1.060756, 25.607086, 134.950302, -233.749908
1715797969.454220, -0.956035, -0.292542, -9.574861, -0.683539, 1.303597, 0.745556, 24.350159, 133.871536, -232.860458
1715797969.487558, -0.389058, 0.166696, -9.213786, -0.375389, 2.349933, -0.139081, 23.083862, 133.906525, -232.303406
1715797969.520862, 0.467917, 0.856975, -10.853066, -0.534022, 1.769736, -0.911808, 21.967026, 133.828293, -232.152176
1715797969.554233, 3.426402, 2.249951, -11.180174, -0.523853, 1.419344, -1.014774, 20.420242, 133.788391, -232.094437
1715797969.587509, 3.320159, 2.656367, -13.880833, -0.649038, 1.257282, -0.952106, 18.721451, 133.278091, -231.978516
1715797969.620859, 2.187702, 3.789423, -14.861259, -0.764457, -0.869743, -0.789966, 18.339157, 133.149948, -232.221603
1715797969.653714, 2.227954, 3.664026, -15.075689, -0.873669, 1.252149, -1.687715, 17.786942, 132.621017, -232.305389
1715797969.687588, 3.842694, 4.262278, -16.515502, -0.058388, 0.310400, -1.486954, 16.261642, 132.142014, -232.183380
1715797969.720845, 4.200328, 4.876690, -14.758009, -0.251364, -0.926299, -0.789285, 16.414749, 131.669144, -232.673904
1715797969.754148, 3.124134, 4.254496, -15.830162, -0.383533, -0.640873, -0.717926, 16.473053, 131.428528, -232.768265
1715797969.787603, 4.167557, 4.059967, -17.700632, 0.657741, 0.500128, -0.252275, 16.651138, 130.666031, -232.745132
1715797969.820847, 2.505981, 3.041235, -17.754651, 0.838556, -0.351475, 0.179037, 16.534073, 131.413162, -233.069183
1715797969.854175, 1.502810, 1.421857, -14.753669, -0.218262, -0.769031, 0.298564, 16.960464, 131.361771, -233.418182
1715797969.887497, 1.273117, 0.903213, -19.379865, 0.283625, 0.188632, 0.362624, 17.266556, 131.372314, -233.393753
1715797969.920916, 0.668581, 0.887950, -18.238130, 0.262846, -0.744847, 0.717037, 17.564087, 131.603928, -233.554489
1715797969.954183, 0.653916, 1.161038, -18.366819, 0.144262, -0.493590, 0.801071, 17.986710, 131.723236, -233.306549
1715797969.987666, 1.479317, 2.033276, -19.327492, 0.477961, -0.398592, 0.949563, 18.595108, 132.150818, -233.646210
1715797970.020895, 0.999729, 3.214665, -18.168250, 0.257501, -0.433721, 0.683270, 19.237976, 132.643097, -233.317505
1715797970.054244, 3.079243, 3.168876, -17.950377, 0.356908, 0.023172, 0.913843, 19.360809, 133.079391, -232.770569
1715797970.087556, 1.733252, 3.504213, -15.486893, 0.303904, -0.467906, 1.137967, 20.069351, 133.656830, -232.770096
1715797970.120979, 0.758513, 2.989460, -14.888642, 0.063980, -1.732367, 0.693934, 21.310623, 133.477448, -232.819168
1715797970.154256, 2.355745, 2.520346, -14.056059, 0.608315, -1.048679, 0.822442, 22.699722, 133.747559, -232.669418
1715797970.187535, -0.813131, 1.983596, -12.162694, 0.792171, -1.795366, 0.719693, 23.525787, 133.999466, -232.760239
1715797970.220948, -1.114651, 1.537377, -9.396344, 0.601443, -1.943120, -0.023577, 25.280075, 134.273270, -233.757736
1715797970.254254, -0.421679, 0.906954, -8.598326, 0.672622, -0.854270, -0.430442, 26.612564, 134.488663, -234.007477
1715797970.287548, -0.746542, 1.561319, -6.389376, 0.573335, -0.839099, -0.604646, 27.314728, 134.933899, -234.517151
1715797970.320841, -2.116325, 1.435773, -3.595043, 0.004286, -0.464554, -1.478101, 27.193970, 135.201874, -234.675888
1715797970.354278, -0.414646, 0.026635, -4.975301, -0.038740, -0.924289, -1.636326, 26.995789, 135.555435, -234.972473
1715797970.387574, 1.212514, -0.436493, -5.753566, 0.736447, -1.334753, -1.211867, 27.121506, 136.324112, -235.768845
1715797970.420840, 1.231218, -0.932392, -3.932626, 1.187272, -1.299828, -0.883762, 27.339645, 137.029953, -236.306854
1715797970.454214, 0.372448, -1.118840, -2.712930, 1.580843, -0.926324, -0.819221, 27.461914, 137.979370, -237.697174
1715797970.487266, -0.335488, -0.790835, 0.139462, 1.038037, -0.268495, -1.077465, 27.568512, 139.251465, -238.664597
1715797970.520838, 0.898125, -2.000505, -0.425420, 0.623497, -0.235611, -0.715076, 27.350800, 139.656326, -238.969879
1715797970.554210, -0.167594, -2.878878, -0.218621, 0.442366, -0.126657, -0.150208, 27.194077, 140.179764, -239.257843
1715797970.587603, -0.547674, -3.065476, -0.156970, 0.285726, 0.337512, 0.085074, 26.927216, 140.393661, -239.562454
1715797970.620913, -0.331148, -3.266140, 0.070779, 0.207835, 0.899692, 0.416532, 26.897491, 140.351837, -239.493896
1715797970.654210, -1.048361, -2.665195, 0.112378, -0.429029, 0.738300, 0.750769, 26.874222, 140.187195, -239.354980
1715797970.687566, -1.489942, -1.972972, -0.959476, -0.855393, 0.525466, 0.811511, 26.939499, 139.708939, -238.503952
1715797970.720912, -1.075894, -1.627309, -3.561824, -0.855113, 0.487073, 0.797060, 26.982651, 138.764236, -237.838898
1715797970.754289, -0.064195, -0.551265, -4.385130, -0.205592, 1.493633, 0.914277, 27.120026, 138.601761, -237.588104
1715797970.787518, -0.307655, -1.606958, -4.485387, -0.094638, 2.292837, 0.901421, 26.665482, 138.005722, -236.702774
1715797970.820868, 0.130933, -0.481085, -5.487510, -0.024258, 2.317978, 0.762538, 25.111588, 137.710785, -235.756622
1715797970.854213, -0.020351, -1.318756, -5.418677, -0.323772, 1.916704, 0.416305, 23.910751, 137.816864, -235.219666
1715797970.887636, 0.445471, 0.137367, -6.119579, -0.762215, 1.642148, -0.043649, 23.838821, 137.720703, -234.932022
1715797970.920911, 1.170914, -0.528670, -7.668329, -0.874982, 2.250378, -0.626452, 21.715286, 137.545792, -234.094360
1715797970.954187, 2.513313, 1.024120, -10.513239, -0.994370, 1.359769, -1.299471, 20.084213, 137.117828, -233.701431
1715797970.987544, 4.471471, 1.551143, -11.347618, -1.327744, 0.970073, -1.175321, 19.085709, 136.790298, -233.221054
1715797971.020875, 3.123535, 1.502661, -13.923629, -1.301128, -0.497424, -1.022108, 17.914490, 135.780533, -233.041397
1715797971.054294, 2.252345, 3.244891, -15.659575, -1.561916, -3.037464, -0.975703, 19.093567, 134.831543, -232.767731
1715797971.087550, 2.497601, 3.794510, -16.083798, -1.145428, 0.236242, -1.065596, 19.581284, 134.087402, -232.712677
1715797971.120877, -0.331747, 3.296067, -18.846557, -0.650232, 0.030473, -1.067187, 18.633698, 133.480057, -232.764389
1715797971.154243, -0.066888, 3.410241, -16.948853, -0.567189, -1.094011, -0.431250, 19.250931, 132.640213, -233.052185
1715797971.187603, -1.894113, 3.087323, -17.145477, -0.762335, -0.186023, -0.562043, 19.124390, 131.790314, -233.122620
1715797971.220923, -1.307533, 2.797176, -19.198654, -0.487846, 0.169763, -0.646227, 19.206787, 131.745804, -233.120514
1715797971.254139, 1.123928, 1.409287, -20.862026, -0.223616, 0.591966, -0.116871, 18.826172, 131.145340, -232.954681
1715797971.287613, 0.284910, 1.714548, -21.335778, 0.667336, 0.567331, 0.460641, 18.411896, 131.492508, -233.120926
1715797971.320858, 1.170914, 1.983895, -19.138500, 0.750595, 0.429383, 0.948244, 18.437851, 131.803375, -233.219604
1715797971.354203, 0.632817, 2.376993, -20.345776, 0.672574, 0.230671, 1.118554, 18.380676, 132.609741, -233.000900
1715797971.387517, 1.924489, 2.730437, -20.531476, 0.792078, 0.176274, 1.064822, 18.678268, 133.458740, -232.989182
1715797971.420861, 2.846556, 2.952200, -20.498257, 0.995000, 0.251710, 1.226151, 19.266129, 133.890610, -233.030899
1715797971.454221, 1.796399, 3.571251, -16.961422, 0.777794, -0.209992, 1.054262, 19.573685, 134.619751, -233.295135
1715797971.487527, 2.659958, 2.620454, -14.527267, 0.405337, -0.664268, 0.828980, 20.053757, 135.083298, -232.967087
1715797971.520882, 2.255637, 1.884835, -13.820679, 0.476656, -2.935868, 1.276582, 22.161087, 134.890015, -233.438095
1715797971.554226, 0.322170, 1.925686, -11.381287, 0.652587, -2.257663, 0.898597, 24.074905, 134.945175, -233.643921
1715797971.587559, -0.715717, 0.902464, -9.766248, 0.735980, -1.277544, 0.175683, 25.407242, 135.279434, -234.443283
1715797971.620868, -0.678008, 0.313790, -8.744073, 0.904538, -2.106557, -0.392860, 26.859604, 135.623520, -235.323166
1715797971.654229, -0.188843, 0.090680, -6.234351, 0.673900, -1.695127, -0.655615, 27.352051, 135.960876, -235.749069
1715797971.687557, -0.988057, 0.467767, -4.525939, 0.845620, -0.160115, -1.359317, 27.702454, 136.645767, -236.468933
1715797971.720881, 0.829741, 0.326360, -4.362086, 1.189429, 0.100837, -1.584015, 26.951096, 137.932877, -237.106262
1715797971.754290, 1.763479, -0.652121, -2.791639, 1.159886, -1.217170, -0.984470, 26.667755, 139.268463, -238.239868
1715797971.787557, -0.510264, -1.953669, -1.148618, 0.810837, -1.750613, -0.532686, 27.259720, 139.572296, -238.495895
1715797971.820891, -1.610849, -2.204611, -0.902764, 0.601095, -1.257310, -0.589438, 27.237488, 140.205734, -240.039810
1715797971.854239, -1.856554, -2.287211, -1.392827, 0.827266, -0.702624, -0.719083, 27.728607, 140.754852, -240.552704
1715797971.887616, -1.361702, -2.825757, -0.475698, 0.825318, -0.556684, -0.492806, 27.834808, 141.082794, -240.934494
1715797971.920856, -1.440412, -2.999336, 0.448913, 0.373774, -0.184542, -0.067383, 27.709366, 141.606461, -241.241226
1715797971.954328, -1.563713, -2.454655, 0.180613, 0.032518, 0.073134, 0.218709, 27.563126, 141.306564, -241.607315
1715797971.986659, -1.910274, -2.684499, -0.202909, -0.218737, 0.492929, 0.482127, 27.623459, 141.427765, -241.583511
1715797972.020932, -2.737620, -2.649633, -0.741903, -0.176292, 0.776532, 0.740512, 27.843674, 140.977631, -241.235413
