SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715946946.032376, -1.355717, -1.421108, -0.194978, -1.924063, -0.586394, 0.564151, 11.748260, 122.182297, -233.462906
1715946946.065705, -1.848623, 0.171934, -2.424129, -2.131778, 0.147731, 0.476576, 12.038483, 120.418274, -233.523560
1715946946.099142, -3.191920, 0.789189, -6.335806, -2.147709, 0.196248, -0.280929, 11.891602, 119.358490, -233.727509
1715946946.132487, -1.302446, 2.355446, -9.498247, -1.580567, 0.465885, -0.742985, 11.686356, 117.673187, -234.114410
1715946946.165807, 2.429067, 3.662380, -14.281862, -1.199147, 0.363717, -0.366577, 11.642899, 116.039261, -234.811157
1715946946.199093, -0.828244, 6.737732, -14.039449, -1.023275, 1.272145, -1.103177, 11.947037, 115.627884, -235.298111
1715946946.232396, 3.416077, 5.924452, -18.995895, -1.049778, 0.590720, -1.074745, 11.349167, 114.613647, -236.136536
1715946946.265116, 6.109703, 3.019088, -20.270359, 0.059446, 0.670530, 0.222423, 10.904831, 114.007324, -236.182968
1715946946.299099, 1.346888, 4.380342, -16.647483, -1.329523, 1.232791, -0.691858, 11.162094, 114.255005, -236.599396
1715946946.332440, 3.304746, 3.373879, -19.650410, -1.420326, 0.334355, -0.272953, 10.724091, 112.903305, -237.379807
1715946946.365802, 3.284246, 2.151789, -20.370017, -1.526399, -0.217273, 0.480794, 10.414490, 111.980133, -238.543533
1715946946.399137, 0.331597, 1.837250, -22.900389, -1.571029, -0.003691, 0.533088, 10.114410, 110.694183, -239.081268
1715946946.432397, -0.797120, 1.282843, -26.439468, -0.327033, 0.328501, 0.723222, 10.185867, 110.502579, -239.214066
1715946946.465775, -1.064971, 1.996016, -26.212318, 0.323867, -0.118300, 0.831957, 9.391968, 111.088867, -239.362747
1715946946.499104, 0.483329, 3.340061, -24.313567, 0.881141, -0.111520, 1.148085, 9.006409, 111.447922, -238.824341
1715946946.532482, 1.464503, 4.780323, -23.697509, 1.077229, -1.076240, 1.660595, 8.849304, 112.290421, -238.340149
1715946946.565749, 2.825607, 5.546767, -22.638673, 1.405959, -1.852128, 2.262520, 8.481155, 113.621826, -237.568832
1715946946.599100, -0.452953, 5.931784, -18.640356, 1.516969, -0.353717, 1.312958, 8.434006, 115.489578, -236.404907
1715946946.632481, 0.520589, 4.813692, -16.961273, 1.490456, -1.395269, 1.202738, 8.525925, 116.314987, -236.127563
1715946946.665729, 0.302717, 4.409671, -12.041787, 0.904935, -1.885964, 0.806346, 9.020096, 117.996323, -235.098587
1715946946.699153, -0.466121, 3.372981, -9.211990, 0.584384, -1.086735, -0.208419, 10.073883, 118.972015, -234.097000
1715946946.732469, 1.311424, 3.013552, -6.837840, 0.300032, -0.617853, -0.949145, 10.120926, 119.264420, -234.218750
1715946946.765752, 2.407819, 2.179023, -3.877110, 0.084750, -0.974355, -0.701127, 10.873108, 119.496811, -233.889191
1715946946.799068, 0.495899, 1.215955, -1.183035, 0.517586, 0.546231, -0.945955, 11.035690, 119.742279, -233.924591
1715946946.832507, -0.901567, 0.267851, -1.167772, 1.537527, 0.907085, -1.544272, 10.608917, 120.557251, -234.002411
1715946946.865764, -0.878223, 0.099509, -0.242712, 2.109649, -1.160527, -1.381605, 10.426422, 120.741913, -233.948746
1715946946.899169, -0.258125, 0.112677, 3.454234, 1.499759, -1.454628, -1.363794, 11.444809, 122.139954, -233.207291
1715946946.931984, -0.044891, -1.696142, 3.160197, 1.080660, -0.595628, -1.262177, 12.388290, 123.000122, -233.031387
1715946946.965190, 0.105195, -2.725799, 3.557484, 0.820779, -0.549918, -0.699511, 12.918762, 123.254227, -233.176193
1715946946.998478, 0.175675, -3.409194, 4.739173, 0.204983, 0.314789, -0.211099, 13.419708, 123.808044, -232.858658
1715946947.031671, -0.584484, -3.131765, 3.810073, -0.365972, 0.500300, 0.265582, 12.850494, 123.689453, -233.066269
1715946947.064849, -1.588403, -2.130989, 2.741361, -1.166784, 0.084824, 0.406424, 12.406189, 123.413757, -232.950348
1715946947.099097, -1.467646, -1.775600, 0.557550, -1.120576, -0.052328, 0.503302, 12.501099, 122.454208, -233.198624
1715946947.132564, -1.684919, -0.069731, 0.120009, -0.908354, -0.004448, 0.267183, 12.779846, 121.779556, -232.993301
1715946947.165693, -0.787992, 0.832135, 0.006883, -1.120241, -0.195010, -0.069351, 13.002045, 120.933441, -233.327850
1715946947.199175, 0.507720, 1.954267, -0.161010, -1.592545, 0.440756, 0.173723, 12.980042, 120.171204, -233.316971
1715946947.232435, 0.425719, 3.354875, -2.824260, -2.296712, 1.096479, 0.246296, 12.422867, 118.484634, -234.059952
1715946947.265848, 0.458041, 4.223970, -6.260089, -2.268331, 2.315230, -0.106357, 11.229355, 116.472717, -235.243469
1715946947.299098, 1.598728, 5.447856, -10.718093, -2.299596, 1.456722, -0.170678, 10.559845, 115.416199, -236.015808
1715946947.332461, -1.965789, 7.337929, -15.631892, -1.996236, 0.903464, -0.769500, 10.007309, 113.555511, -237.447647
1715946947.365726, 2.044199, 6.601263, -19.632154, -0.686574, 1.215928, -1.967960, 10.238205, 112.044861, -238.416290
1715946947.399092, 6.671892, 6.423493, -21.850083, 0.010092, 0.784542, -0.525955, 10.223434, 111.975952, -238.761719
1715946947.432428, 2.040758, 5.843797, -20.996400, 0.021473, 2.774403, -1.116143, 10.089340, 111.539627, -239.270828
1715946947.465775, 4.214094, 2.649184, -22.505346, 0.522211, 0.486255, -1.150783, 9.387100, 111.095551, -239.378189
1715946947.498672, 6.869114, 2.716521, -21.210831, -0.315722, -0.122583, -0.011783, 9.620987, 110.820450, -239.534332
1715946947.532404, 2.248006, -0.658405, -24.423999, -0.737228, -0.302910, -0.051965, 9.683655, 110.522446, -239.706390
1715946947.565841, 3.295918, -0.424073, -28.746431, -0.176512, -1.215535, 0.885650, 9.976212, 110.320465, -239.807846
1715946947.599065, -0.468665, 0.663942, -29.030743, 1.014028, -0.088304, 1.048370, 9.386063, 111.485626, -239.244736
1715946947.632403, 0.214131, 2.635417, -27.492169, 1.483891, -0.540196, 0.863785, 9.303711, 112.121750, -238.810501
1715946947.665770, 3.120393, 5.090522, -21.886146, 1.291900, -0.612788, 0.839151, 9.108902, 113.205765, -237.882965
1715946947.699091, 4.799327, 5.952135, -18.431163, 0.655705, -1.755310, 1.547316, 9.107697, 114.280319, -237.173615
